id,num_rooms,num_baths,square_meters,orientation,year_built,door,is_furnished,has_pool,neighborhood,num_crimes,has_ac,accepts_pets,num_supermarkets,price
2829,3.0,2.0,,,1976.0,3º - 2a,False,False,Sants,7.0,False,True,,766
437,4.0,1.0,75.0,east,2001.0,10º - 4a,True,True,Les Cors,1.0,True,False,,1002
8275,4.0,1.0,167.0,north,2014.0,5º - 4a,False,False,Sants,0.0,False,False,,1522
8169,2.0,3.0,75.0,west,2009.0,6º - 3a,False,True,Gràcia,0.0,True,True,,918
3879,2.0,1.0,67.0,south,1984.0,7º - 2a,True,False,Horta,8.0,False,False,,834
1589,3.0,2.0,65.0,south,1983.0,10º - 1a,True,True,Sarrià-Sant Gervasi,0.0,True,True,,1353
2781,3.0,2.0,119.0,north,1989.0,3º - 2a,True,True,,3.0,True,False,,1030
8982,3.0,3.0,104.0,west,1976.0,2º - 2a,False,True,Sarrià-Sant Gervasi,0.0,True,False,,1292
8562,4.0,2.0,122.0,,1977.0,9º - 1a,False,False,Sants,10.0,True,True,,1217
5687,1.0,1.0,155.0,,2001.0,9º - 4a,False,True,Gràcia,0.0,False,True,1.0,1199
3966,4.0,3.0,138.0,north,1968.0,8º - 1a,True,True,Sants,0.0,False,False,1.0,1555
4728,3.0,1.0,114.0,east,2005.0,5º - 2a,False,False,Sarrià-Sant Gervasi,0.0,True,,,1168
974,3.0,1.0,57.0,,1971.0,2º - 1a,False,False,Gràcia,10.0,False,False,,328
1239,1.0,2.0,128.0,east,2014.0,9º - 4a,False,False,Les Cors,7.0,True,True,,1259
2952,3.0,3.0,91.0,,2013.0,7º - 4a,False,True,Horta,2.0,False,False,,1043
2343,1.0,3.0,123.0,east,1990.0,8º - 2a,True,False,Sant Martí,6.0,False,True,,1277
6521,3.0,1.0,167.0,east,2006.0,5º - 3a,False,True,Sants,9.0,True,False,,1370
7311,1.0,2.0,159.0,,1950.0,6º - 3a,False,True,Sarrià-Sant Gervasi,10.0,True,True,,1172
6047,1.0,2.0,97.0,south,1955.0,8º - 4a,False,False,Gràcia,0.0,True,,,1081
2159,2.0,1.0,137.0,west,1988.0,2º - 1a,True,False,Sant Martí,0.0,False,False,,1370
9289,1.0,2.0,87.0,,1953.0,3º - 1a,True,True,Gràcia,,True,False,,686
6590,3.0,2.0,87.0,south,1974.0,1º - 4a,True,True,Horta,8.0,False,True,,790
1498,4.0,2.0,111.0,west,2018.0,4º - 4a,True,False,Nou Barris,10.0,False,False,,853
4546,3.0,1.0,51.0,,1975.0,1º - 3a,False,False,Sarrià-Sant Gervasi,,False,True,,987
6466,3.0,2.0,74.0,east,2021.0,8º - 3a,True,False,Sant Andreu,1.0,False,False,,900
4258,2.0,1.0,102.0,west,1953.0,3º - 4a,True,True,Horta,0.0,False,False,,702
2423,1.0,1.0,93.0,north,1976.0,9º - 1a,False,False,Ciutat Vella,0.0,True,True,,1016
8565,3.0,2.0,160.0,,1954.0,5º - 2a,True,True,Horta,0.0,False,True,,1373
5186,2.0,,90.0,south,1958.0,9º - 1a,True,True,Ciutat Vella,1.0,True,False,,1135
5648,2.0,1.0,168.0,south,1963.0,5º - 4a,True,False,Horta,3.0,False,False,,1458
358,4.0,3.0,119.0,,2009.0,9º - 4a,True,True,Sants,3.0,False,False,,1431
5243,3.0,3.0,163.0,south,2016.0,5º - 4a,False,True,Horta,2.0,False,False,,1421
8012,3.0,2.0,86.0,,1977.0,6º - 1a,False,True,Sant Andreu,7.0,True,False,,845
9241,3.0,3.0,104.0,,2000.0,3º - 2a,True,False,Sarrià-Sant Gervasi,0.0,True,False,,1104
2093,2.0,1.0,78.0,east,1995.0,5º - 2a,True,False,Nou Barris,7.0,True,False,,747
5410,3.0,1.0,167.0,,1993.0,9º - 1a,True,False,Sant Andreu,0.0,False,True,,1395
2016,4.0,1.0,136.0,north,1994.0,10º - 1a,True,False,Sarrià-Sant Gervasi,0.0,True,False,,1172
9060,1.0,1.0,133.0,west,1971.0,5º - 4a,False,True,Gràcia,0.0,False,False,,1199
4045,3.0,1.0,58.0,east,2021.0,10º - 4a,False,True,Eixample,0.0,False,False,2.0,707
188,3.0,2.0,130.0,north,1955.0,7º - 2a,True,False,Eixample,2.0,False,False,,1280
6859,2.0,1.0,105.0,,1986.0,9º - 1a,True,False,Sants,7.0,True,False,,983
3656,2.0,2.0,50.0,north,1994.0,4º - 4a,False,False,Les Cors,4.0,False,True,,910
3427,2.0,1.0,121.0,north,2002.0,1º - 4a,True,True,Ciutat Vella,0.0,True,False,,1141
7195,3.0,2.0,106.0,west,2019.0,,True,False,Nou Barris,3.0,,False,,1016
1382,4.0,1.0,110.0,north,1989.0,3º - 2a,False,True,Nou Barris,1.0,False,True,,1271
7469,2.0,1.0,121.0,east,1954.0,1º - 2a,False,True,Gràcia,1.0,False,True,,1247
414,1.0,1.0,,east,1972.0,1º - 1a,False,True,Les Cors,2.0,True,False,,1110
5038,2.0,3.0,50.0,east,2008.0,4º - 4a,False,True,Sant Andreu,5.0,False,False,,844
4898,1.0,3.0,115.0,north,1973.0,,True,False,Gràcia,0.0,True,False,,1220
3337,2.0,2.0,57.0,,2009.0,5º - 3a,False,True,Sant Andreu,6.0,True,True,,507
3607,2.0,1.0,136.0,west,2011.0,10º - 2a,True,True,Horta,0.0,False,False,,1352
3176,2.0,2.0,145.0,,1973.0,7º - 4a,True,False,Les Cors,0.0,False,True,,1481
2242,3.0,3.0,146.0,west,2013.0,1º - 3a,False,True,Gràcia,0.0,True,True,,1364
9709,3.0,1.0,95.0,east,1969.0,6º - 2a,True,True,Gràcia,6.0,True,False,,935
7797,2.0,3.0,122.0,south,1996.0,3º - 2a,False,True,Sant Andreu,3.0,,False,,1392
257,3.0,3.0,112.0,south,1981.0,3º - 4a,False,False,Nou Barris,7.0,True,False,,1104
8621,1.0,1.0,91.0,,2006.0,7º - 2a,,True,Nou Barris,5.0,False,True,1.0,981
201,3.0,2.0,54.0,south,1963.0,4º - 4a,False,False,Nou Barris,10.0,False,False,,439
2236,4.0,1.0,102.0,,2016.0,10º - 3a,True,False,Sant Martí,3.0,False,True,2.0,972
4744,1.0,1.0,122.0,,1950.0,7º - 4a,False,True,Sant Andreu,8.0,False,False,2.0,1161
1768,1.0,3.0,82.0,east,1972.0,5º - 2a,True,True,Sant Martí,9.0,False,False,2.0,899
4237,2.0,1.0,74.0,,2020.0,6º - 4a,False,True,Les Cors,0.0,True,True,,665
6730,3.0,2.0,73.0,east,1964.0,3º - 4a,False,False,Sant Martí,5.0,True,True,,897
8451,2.0,3.0,166.0,north,1971.0,3º - 2a,True,False,Nou Barris,1.0,False,False,3.0,1098
7278,4.0,1.0,61.0,,2017.0,8º - 3a,False,False,Ciutat Vella,2.0,False,True,,700
1573,2.0,3.0,74.0,west,1956.0,6º - 1a,False,False,Eixample,0.0,True,True,,834
25,4.0,1.0,133.0,north,2010.0,8º - 1a,True,True,Sarrià-Sant Gervasi,7.0,True,True,,1410
3364,2.0,1.0,134.0,west,1969.0,9º - 2a,True,False,Sants,10.0,True,False,,1092
1089,4.0,2.0,123.0,north,1996.0,1º - 1a,True,False,Gràcia,0.0,True,False,,1201
4675,2.0,3.0,73.0,north,1973.0,2º - 2a,False,False,Sant Martí,4.0,True,False,,647
2695,4.0,3.0,69.0,east,1972.0,1º - 2a,False,True,Horta,7.0,True,True,,1052
7583,1.0,3.0,165.0,south,2014.0,4º - 2a,False,False,Eixample,0.0,False,True,,1184
3399,4.0,2.0,73.0,south,2019.0,6º - 4a,False,False,,6.0,False,True,2.0,895
3560,2.0,1.0,150.0,north,1957.0,8º - 1a,True,True,Sant Martí,10.0,False,True,,1137
9157,4.0,1.0,58.0,west,1990.0,7º - 1a,False,False,Horta,0.0,False,False,,598
2842,1.0,3.0,67.0,,2003.0,5º - 3a,False,False,Eixample,0.0,,False,,994
2312,4.0,2.0,123.0,north,2004.0,4º - 3a,False,True,Sants,2.0,False,False,,883
8334,4.0,3.0,74.0,,1978.0,8º - 2a,True,False,Les Cors,0.0,True,True,1.0,808
3235,2.0,2.0,86.0,south,1974.0,2º - 2a,True,True,Horta,0.0,True,False,,935
4153,3.0,1.0,142.0,south,2013.0,4º - 2a,True,True,Nou Barris,2.0,False,True,,1440
1310,4.0,2.0,132.0,north,1988.0,2º - 3a,True,True,Sants,3.0,True,True,,1485
696,4.0,3.0,76.0,,1960.0,5º - 2a,False,True,Nou Barris,10.0,False,True,,903
9860,2.0,1.0,98.0,east,1968.0,5º - 2a,True,True,Ciutat Vella,4.0,True,True,,1115
3753,1.0,,86.0,east,1965.0,9º - 2a,False,False,Horta,2.0,True,True,,991
6338,3.0,1.0,169.0,south,1992.0,7º - 4a,True,False,Sants,10.0,True,False,,1522
1228,4.0,2.0,79.0,,1985.0,2º - 3a,False,True,Gràcia,6.0,True,False,,1011
2000,1.0,1.0,154.0,east,1954.0,9º - 4a,True,True,Sants,0.0,False,False,,1420
277,1.0,2.0,89.0,west,1998.0,3º - 3a,False,False,Horta,0.0,False,False,,1058
8177,4.0,2.0,121.0,east,1971.0,10º - 1a,False,False,Eixample,0.0,True,True,,1064
7665,2.0,3.0,55.0,south,2021.0,10º - 3a,True,False,Sarrià-Sant Gervasi,0.0,True,True,,935
5930,1.0,3.0,164.0,west,2018.0,8º - 1a,False,False,,0.0,True,True,,1309
2954,2.0,2.0,67.0,north,1986.0,2º - 4a,False,False,Nou Barris,6.0,False,True,2.0,709
3638,1.0,1.0,111.0,north,1971.0,3º - 3a,False,False,Horta,0.0,True,True,,913
3907,3.0,3.0,111.0,east,1998.0,9º - 3a,True,False,Sant Andreu,7.0,False,False,,920
4779,1.0,1.0,98.0,,1984.0,9º - 3a,False,False,Sants,0.0,False,False,,1162
5846,3.0,1.0,150.0,south,1953.0,10º - 2a,False,True,Sant Andreu,8.0,False,True,,1217
9699,1.0,2.0,,south,1968.0,5º - 1a,False,False,Sarrià-Sant Gervasi,0.0,False,True,,1422
4118,3.0,3.0,81.0,west,1993.0,1º - 2a,False,False,Les Cors,0.0,False,True,,949
7031,2.0,2.0,163.0,south,1967.0,7º - 3a,False,True,Gràcia,0.0,False,True,2.0,1589
1138,2.0,3.0,114.0,west,1960.0,6º - 4a,True,True,Horta,0.0,True,False,1.0,1193
2768,3.0,2.0,72.0,,1957.0,4º - 1a,False,True,Sants,4.0,False,True,,742
2335,1.0,1.0,101.0,,1952.0,3º - 4a,False,True,Sant Andreu,5.0,True,True,,906
7707,3.0,1.0,95.0,,1984.0,1º - 1a,True,False,Horta,1.0,False,False,,989
943,4.0,2.0,63.0,north,1953.0,7º - 3a,False,True,Les Cors,0.0,True,True,,809
7663,1.0,2.0,-19.0,,2004.0,10º - 2a,True,True,Horta,0.0,True,True,2.0,926
2491,3.0,3.0,80.0,,1965.0,10º - 1a,False,True,Sant Martí,3.0,True,False,,1030
9680,1.0,1.0,99.0,north,1969.0,3º - 3a,False,False,Sant Martí,4.0,True,False,,916
6291,4.0,2.0,50.0,,1980.0,3º - 2a,True,False,Sant Andreu,4.0,False,False,,747
4936,1.0,1.0,130.0,,1979.0,1º - 3a,True,True,Ciutat Vella,1.0,False,False,,1323
3936,2.0,1.0,113.0,east,1991.0,8º - 2a,True,False,Gràcia,0.0,False,False,,1150
6957,4.0,1.0,157.0,east,2004.0,6º - 1a,True,False,Gràcia,,False,False,3.0,1486
2385,1.0,2.0,111.0,,2007.0,9º - 3a,False,False,Gràcia,9.0,True,False,,954
116,4.0,1.0,133.0,,2012.0,6º - 1a,False,True,Sant Martí,5.0,True,True,,1335
1864,2.0,2.0,75.0,south,1958.0,10º - 4a,False,True,Sarrià-Sant Gervasi,0.0,True,False,,860
9977,4.0,1.0,52.0,east,2010.0,6º - 1a,True,True,Sants,0.0,False,False,,741
3120,4.0,2.0,106.0,,1989.0,10º - 4a,False,False,Gràcia,0.0,True,False,,1496
4259,3.0,3.0,161.0,east,1993.0,4º - 1a,False,True,Ciutat Vella,1.0,False,False,,1227
6706,2.0,1.0,60.0,south,2018.0,9º - 1a,False,False,Sant Martí,0.0,False,True,,1177
903,2.0,2.0,131.0,,1990.0,2º - 2a,True,True,Sants,7.0,True,False,2.0,1034
2820,2.0,1.0,64.0,,1952.0,5º - 2a,True,True,Horta,0.0,False,False,,975
3823,4.0,2.0,160.0,east,2015.0,4º - 1a,True,False,Eixample,4.0,False,True,,1577
8162,2.0,2.0,140.0,west,1969.0,9º - 4a,False,True,Horta,5.0,True,False,,1142
6891,4.0,2.0,85.0,south,1973.0,7º - 4a,True,False,Gràcia,0.0,True,True,,1083
9091,1.0,1.0,165.0,north,2013.0,8º - 3a,False,False,Eixample,6.0,False,True,,1342
4700,2.0,3.0,,east,1987.0,6º - 3a,True,True,Gràcia,1.0,False,False,,1343
8919,4.0,3.0,146.0,west,1961.0,3º - 2a,True,True,Nou Barris,6.0,True,True,3.0,1123
3803,2.0,1.0,158.0,west,1976.0,7º - 3a,False,True,Ciutat Vella,0.0,False,False,,1330
6069,1.0,3.0,88.0,east,1992.0,6º - 4a,False,True,Nou Barris,8.0,False,False,,1085
5811,1.0,2.0,159.0,north,1966.0,3º - 1a,False,False,Sant Martí,0.0,False,True,,1653
3537,1.0,3.0,152.0,north,1952.0,4º - 1a,True,False,Horta,0.0,False,True,2.0,1536
3826,2.0,1.0,128.0,south,1952.0,3º - 2a,False,False,Ciutat Vella,8.0,False,True,,1240
8643,1.0,1.0,143.0,north,1994.0,10º - 4a,False,False,Horta,0.0,True,True,,1487
8609,4.0,1.0,108.0,north,1980.0,7º - 2a,False,False,Les Cors,0.0,False,False,,1131
4811,1.0,3.0,104.0,east,1960.0,7º - 4a,False,False,Sarrià-Sant Gervasi,0.0,False,False,2.0,1066
1947,1.0,3.0,122.0,east,1964.0,8º - 4a,False,True,Sants,0.0,True,True,,1385
8601,1.0,3.0,164.0,north,1975.0,7º - 2a,True,False,Sants,9.0,True,True,,1070
7137,4.0,1.0,58.0,,1971.0,2º - 3a,False,True,Eixample,0.0,,True,,805
5336,4.0,2.0,134.0,,2015.0,4º - 4a,True,False,Nou Barris,6.0,True,False,,1239
3489,2.0,1.0,70.0,north,2013.0,10º - 3a,False,True,Sants,8.0,True,True,,1270
1611,1.0,1.0,129.0,west,1999.0,3º - 1a,True,True,Nou Barris,10.0,True,False,,864
7462,3.0,2.0,68.0,,1991.0,9º - 3a,False,False,Sant Martí,8.0,True,False,,1034
8474,1.0,3.0,147.0,south,1950.0,3º - 2a,False,True,Sant Andreu,5.0,False,False,,1332
4678,3.0,2.0,55.0,south,1986.0,5º - 4a,False,False,Les Cors,9.0,False,False,,288
4960,4.0,1.0,136.0,north,1978.0,2º - 1a,True,False,,0.0,True,True,,1227
5868,2.0,2.0,152.0,east,1990.0,1º - 1a,False,True,Nou Barris,0.0,False,False,,1509
8764,4.0,2.0,118.0,south,2015.0,8º - 2a,True,False,Ciutat Vella,0.0,True,True,,1356
4762,3.0,1.0,170.0,south,1953.0,,True,True,Nou Barris,8.0,False,False,,1222
2195,1.0,2.0,93.0,,1958.0,10º - 2a,False,True,Sarrià-Sant Gervasi,0.0,True,True,,1149
8004,1.0,2.0,62.0,east,1991.0,3º - 2a,False,False,Eixample,,True,True,,937
5702,1.0,3.0,50.0,north,1961.0,5º - 1a,,False,Horta,0.0,True,True,,905
5114,2.0,3.0,79.0,,2004.0,2º - 2a,True,True,Eixample,0.0,True,True,,1010
558,2.0,1.0,117.0,east,2004.0,6º - 2a,True,True,Eixample,0.0,True,False,,1437
8066,1.0,3.0,110.0,north,1978.0,8º - 1a,False,True,Les Cors,0.0,True,False,1.0,1376
5140,4.0,3.0,98.0,south,1961.0,4º - 2a,False,True,Sant Martí,4.0,False,False,,608
1208,2.0,3.0,79.0,,2019.0,4º - 4a,True,False,Nou Barris,10.0,True,False,,756
7034,2.0,1.0,53.0,east,1995.0,1º - 2a,True,True,Gràcia,6.0,True,False,,727
7310,2.0,2.0,131.0,,1998.0,6º - 1a,True,False,Les Cors,0.0,True,False,,1399
1511,3.0,3.0,120.0,,1984.0,8º - 2a,True,True,Sants,0.0,False,True,1.0,1405
6770,1.0,2.0,112.0,,2012.0,1º - 1a,True,False,Sant Andreu,6.0,False,False,,1186
3830,4.0,1.0,162.0,,2015.0,7º - 1a,True,False,Sant Martí,9.0,True,False,3.0,1358
3733,1.0,1.0,128.0,east,1990.0,5º - 3a,False,False,Sant Andreu,0.0,True,True,,1222
7958,4.0,2.0,100.0,west,1975.0,9º - 2a,True,True,Sant Andreu,9.0,False,False,,873
3212,4.0,,161.0,,1964.0,8º - 2a,True,False,Horta,2.0,False,False,,1331
3631,4.0,2.0,161.0,south,1999.0,8º - 2a,,False,,3.0,False,True,,1708
1709,4.0,1.0,64.0,south,1974.0,2º - 3a,True,True,Horta,4.0,False,False,,631
1846,3.0,1.0,91.0,east,2009.0,10º - 3a,False,False,Nou Barris,9.0,True,False,,1075
267,4.0,2.0,72.0,north,1964.0,8º - 4a,False,False,Sarrià-Sant Gervasi,0.0,,False,1.0,1014
5986,3.0,3.0,98.0,east,1965.0,2º - 1a,,True,Sant Andreu,2.0,False,False,,1228
1141,2.0,3.0,67.0,south,1990.0,10º - 3a,True,True,Sant Martí,0.0,True,True,,851
3163,2.0,3.0,122.0,,1965.0,10º - 1a,True,True,Nou Barris,1.0,True,False,,1242
6208,3.0,3.0,82.0,,1993.0,2º - 2a,False,True,Nou Barris,10.0,False,True,,494
2047,2.0,2.0,120.0,,1954.0,9º - 3a,True,True,Sarrià-Sant Gervasi,0.0,False,False,,1140
3731,2.0,3.0,78.0,south,1989.0,3º - 4a,True,False,Les Cors,0.0,False,True,,1071
1910,1.0,3.0,51.0,east,2011.0,7º - 2a,True,True,Gràcia,0.0,True,False,,966
7308,3.0,1.0,116.0,north,2016.0,3º - 1a,,True,Ciutat Vella,5.0,True,False,,1090
2661,2.0,1.0,162.0,north,1972.0,9º - 1a,True,False,Sants,0.0,True,True,,1532
657,3.0,2.0,97.0,west,2016.0,5º - 1a,True,True,Sant Martí,8.0,False,True,,835
6661,4.0,2.0,130.0,west,2005.0,4º - 1a,True,False,Sant Martí,7.0,False,True,,1042
1308,4.0,3.0,101.0,north,2015.0,9º - 3a,True,False,Eixample,0.0,False,False,,1388
9430,3.0,2.0,131.0,east,2006.0,6º - 4a,,False,Horta,0.0,True,True,2.0,1584
999,4.0,1.0,162.0,west,1961.0,5º - 4a,False,False,Horta,0.0,False,True,,1403
7433,3.0,3.0,134.0,south,1985.0,8º - 3a,True,True,Sant Martí,8.0,False,True,2.0,1145
2835,3.0,2.0,75.0,east,2019.0,7º - 1a,True,True,Sants,3.0,False,False,,1022
9179,1.0,1.0,166.0,east,1977.0,6º - 1a,False,False,Gràcia,0.0,False,False,1.0,1293
5881,1.0,2.0,51.0,north,1956.0,9º - 2a,False,True,Ciutat Vella,4.0,True,False,,488
1238,4.0,1.0,72.0,,1977.0,8º - 3a,False,True,Horta,9.0,True,True,,771
2152,3.0,2.0,94.0,north,1964.0,9º - 1a,False,True,Sarrià-Sant Gervasi,0.0,True,False,,1062
7920,4.0,3.0,76.0,west,2001.0,8º - 4a,False,True,Ciutat Vella,0.0,True,False,,855
9696,2.0,1.0,101.0,,1993.0,7º - 4a,True,False,Sant Martí,2.0,False,False,3.0,1016
7190,2.0,1.0,114.0,north,2019.0,1º - 3a,False,True,Eixample,0.0,False,False,2.0,1117
8304,1.0,1.0,100.0,west,1957.0,3º - 4a,False,True,Sant Andreu,2.0,True,True,,839
6579,4.0,2.0,160.0,,1960.0,6º - 4a,False,True,Eixample,,,False,,1424
5092,2.0,3.0,98.0,,1984.0,1º - 1a,False,False,Ciutat Vella,0.0,True,False,,677
2187,1.0,2.0,72.0,,2006.0,10º - 2a,False,False,Sants,1.0,False,True,,579
1135,3.0,3.0,101.0,west,2019.0,7º - 4a,False,True,Sant Andreu,9.0,False,False,,882
5005,4.0,2.0,60.0,,1993.0,9º - 1a,True,False,Sant Andreu,4.0,False,True,,989
7975,4.0,3.0,55.0,east,1963.0,9º - 1a,True,False,Sarrià-Sant Gervasi,0.0,True,False,,996
1304,2.0,3.0,91.0,,,5º - 1a,False,False,Ciutat Vella,9.0,,True,,845
8469,2.0,3.0,154.0,south,2001.0,3º - 4a,False,False,Sant Martí,4.0,False,False,1.0,1205
1628,1.0,1.0,93.0,east,1974.0,4º - 4a,False,True,Ciutat Vella,0.0,False,False,,1164
9282,4.0,3.0,148.0,north,1982.0,2º - 2a,True,True,Sarrià-Sant Gervasi,0.0,False,True,,1301
1523,1.0,1.0,143.0,,1960.0,1º - 3a,True,False,Sarrià-Sant Gervasi,0.0,True,True,3.0,1378
9811,1.0,1.0,51.0,north,2000.0,2º - 2a,True,True,Les Cors,2.0,True,True,,732
359,1.0,3.0,111.0,east,2010.0,6º - 3a,True,False,Gràcia,0.0,False,False,,1154
139,3.0,2.0,132.0,west,1967.0,1º - 3a,False,True,Les Cors,0.0,True,False,,1382
300,4.0,2.0,159.0,north,1980.0,2º - 2a,False,False,Sant Martí,0.0,False,True,,1576
1557,2.0,2.0,106.0,east,2001.0,2º - 2a,False,True,Gràcia,0.0,True,True,,1100
5100,3.0,1.0,81.0,,1971.0,9º - 4a,True,True,Sant Martí,0.0,False,False,,950
383,4.0,3.0,116.0,west,,9º - 3a,False,,Sants,4.0,False,False,,1213
8313,3.0,1.0,64.0,east,1994.0,3º - 4a,False,True,Sants,0.0,False,False,,882
6949,4.0,1.0,151.0,west,2007.0,9º - 2a,False,False,Horta,8.0,True,True,,1353
4858,3.0,2.0,91.0,south,1997.0,5º - 2a,False,True,Sants,0.0,True,False,3.0,1256
3181,1.0,2.0,127.0,,1952.0,9º - 4a,True,True,Eixample,5.0,False,False,,1062
1440,3.0,3.0,86.0,south,1956.0,8º - 4a,False,True,Sant Andreu,7.0,False,True,,907
7270,4.0,3.0,116.0,,1977.0,10º - 3a,True,False,,10.0,True,True,,879
5674,1.0,2.0,82.0,,2014.0,2º - 2a,False,True,Sant Andreu,6.0,True,False,,595
947,1.0,2.0,85.0,,2008.0,9º - 1a,True,True,Eixample,0.0,False,False,2.0,1269
2391,2.0,3.0,137.0,east,2017.0,1º - 2a,True,True,Nou Barris,2.0,False,True,3.0,1235
5499,4.0,2.0,57.0,east,1988.0,6º - 3a,False,False,Ciutat Vella,4.0,True,False,,924
7074,4.0,3.0,116.0,,1958.0,6º - 1a,False,True,Gràcia,0.0,False,False,1.0,1066
9231,4.0,2.0,90.0,north,2019.0,1º - 1a,True,,Sants,2.0,True,True,2.0,986
2722,1.0,1.0,91.0,south,1993.0,10º - 4a,False,False,Sants,0.0,False,False,,1182
1933,1.0,3.0,71.0,south,1952.0,7º - 3a,False,False,Eixample,0.0,False,False,,621
7424,1.0,2.0,82.0,north,1958.0,3º - 2a,True,False,Nou Barris,4.0,False,True,,802
3237,1.0,1.0,113.0,,1976.0,9º - 2a,False,False,Sarrià-Sant Gervasi,0.0,False,True,,1019
3141,2.0,3.0,135.0,,1950.0,8º - 1a,True,True,Sarrià-Sant Gervasi,0.0,False,True,,1268
4164,4.0,1.0,125.0,west,1994.0,8º - 1a,False,True,Nou Barris,9.0,False,False,1.0,1113
8889,3.0,1.0,98.0,,1972.0,5º - 4a,False,True,,0.0,True,True,,1047
3808,4.0,1.0,51.0,east,1961.0,9º - 1a,False,False,Sant Andreu,6.0,True,True,1.0,913
9480,1.0,1.0,105.0,north,1973.0,9º - 3a,False,True,Sant Andreu,0.0,True,False,,1203
6984,4.0,1.0,155.0,north,1963.0,9º - 1a,True,True,Nou Barris,3.0,True,True,,1514
8905,3.0,2.0,167.0,,1983.0,8º - 2a,False,False,Ciutat Vella,7.0,,True,,1391
9723,2.0,2.0,110.0,east,1952.0,1º - 1a,False,True,Nou Barris,,False,False,,981
4155,1.0,2.0,59.0,,1999.0,10º - 3a,False,True,Nou Barris,4.0,True,True,,1026
4173,2.0,1.0,87.0,north,1951.0,3º - 4a,False,False,Sants,6.0,True,True,,800
797,1.0,2.0,166.0,south,2002.0,5º - 3a,,True,Eixample,0.0,False,True,,1415
2417,2.0,2.0,106.0,south,1957.0,3º - 1a,False,False,Les Cors,1.0,False,False,,985
7171,3.0,3.0,59.0,,1953.0,10º - 3a,True,False,Sant Martí,7.0,True,True,,723
6140,1.0,3.0,128.0,north,1995.0,2º - 4a,True,True,Eixample,0.0,False,False,,1428
786,1.0,3.0,56.0,north,1979.0,3º - 4a,False,True,Eixample,0.0,False,True,,906
7068,1.0,2.0,154.0,west,1987.0,10º - 1a,True,False,Horta,0.0,False,True,,1430
3159,4.0,1.0,55.0,north,,5º - 2a,True,True,Les Cors,0.0,False,False,,656
124,3.0,2.0,53.0,,1983.0,1º - 4a,False,True,Sarrià-Sant Gervasi,0.0,False,,,520
9458,2.0,1.0,128.0,west,1962.0,7º - 3a,True,False,Horta,1.0,True,True,,1282
9247,4.0,2.0,157.0,west,2013.0,5º - 3a,True,True,Eixample,0.0,True,True,,1447
2173,1.0,2.0,110.0,east,1957.0,3º - 3a,,False,Nou Barris,8.0,False,False,,1189
2170,4.0,1.0,80.0,east,2009.0,5º - 2a,True,True,Horta,3.0,False,False,,733
6881,3.0,2.0,129.0,,2007.0,3º - 4a,False,False,Horta,0.0,True,False,,1268
4010,4.0,3.0,162.0,west,2006.0,8º - 1a,False,False,Sarrià-Sant Gervasi,0.0,,True,1.0,1225
9297,3.0,3.0,52.0,,1957.0,2º - 2a,False,True,Nou Barris,7.0,False,True,,383
4341,4.0,3.0,74.0,east,1998.0,10º - 4a,True,True,Sant Andreu,7.0,False,False,,780
911,3.0,2.0,113.0,south,1972.0,1º - 3a,False,True,Sants,5.0,True,True,,1009
6269,2.0,1.0,160.0,north,1979.0,4º - 1a,True,True,Sants,6.0,True,False,,1130
7772,4.0,2.0,91.0,south,1962.0,4º - 2a,True,True,Eixample,0.0,False,False,,1061
2310,3.0,1.0,66.0,,1988.0,2º - 1a,False,True,Sarrià-Sant Gervasi,7.0,False,True,,972
9659,1.0,3.0,100.0,south,2016.0,8º - 4a,False,False,Horta,0.0,True,False,2.0,1266
3635,4.0,1.0,87.0,east,1979.0,9º - 3a,False,False,Sants,5.0,True,True,,1000
1258,3.0,3.0,142.0,north,1998.0,3º - 3a,True,True,Les Cors,3.0,True,False,,1319
6592,4.0,3.0,75.0,west,1970.0,9º - 4a,False,True,Nou Barris,3.0,False,True,,1037
4459,3.0,1.0,110.0,south,1963.0,10º - 4a,True,True,Sant Martí,8.0,True,False,,1021
6134,2.0,3.0,79.0,,1976.0,7º - 1a,True,False,Sant Martí,6.0,False,False,,944
1179,3.0,1.0,123.0,south,2015.0,6º - 3a,True,True,Eixample,0.0,True,True,,981
4653,2.0,1.0,64.0,south,2010.0,5º - 3a,False,True,Eixample,0.0,False,False,2.0,940
6219,1.0,1.0,117.0,,1991.0,4º - 3a,False,False,Gràcia,0.0,True,False,,1473
3651,2.0,2.0,142.0,,2010.0,7º - 1a,False,False,Nou Barris,7.0,False,False,,1136
443,1.0,3.0,,west,2006.0,2º - 4a,False,True,Sants,5.0,False,True,,1031
3416,3.0,3.0,73.0,south,2015.0,2º - 3a,True,True,,3.0,False,False,,1023
1400,1.0,3.0,128.0,,1950.0,6º - 2a,True,True,Ciutat Vella,0.0,True,True,,1280
1458,4.0,3.0,93.0,north,1953.0,7º - 1a,True,False,Sant Martí,7.0,False,False,,833
7525,1.0,1.0,144.0,south,1959.0,7º - 3a,True,False,Sants,6.0,True,False,,1099
5745,4.0,2.0,114.0,south,1968.0,1º - 1a,True,False,Ciutat Vella,10.0,True,False,,1258
1055,1.0,3.0,114.0,south,1999.0,7º - 1a,False,True,Sant Andreu,0.0,False,True,,1163
8999,1.0,3.0,,west,2000.0,9º - 4a,False,False,Nou Barris,6.0,False,False,,869
